Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Product ID,Sales,Quantity,Discount,Profit
CA-2023-02529,2023-07-17,2023-07-21,Second Class,CUST-3027,Home Office,United States,City-507,California,96779,West,Technology,Copiers,PROD-51072,1116.64,7,0.00,236.99
CA-2023-02530,2023-12-02,2023-12-03,Second Class,CUST-6886,Consumer,United States,City-233,Washington,83367,West,Furniture,Chairs,PROD-62775,1446.75,9,0.00,-2.93
CA-2023-02531,2023-04-04,2023-04-09,Standard Class,CUST-7464,Home Office,Canada,City-483,Ontario,47987,Canada,Office Supplies,Binders,PROD-32826,926.73,3,0.30,291.47
CA-2023-02532,2023-05-05,2023-05-12,First Class,CUST-9796,Consumer,United Kingdom,City-168,Scotland,92540,EMEA,Furniture,Chairs,PROD-65562,1875.84,4,0.00,-53.43
CA-2023-02533,2023-07-17,2023-07-18,Standard Class,CUST-7989,Home Office,United Kingdom,City-918,England,72139,EMEA,Office Supplies,Appliances,PROD-61791,3392.01,10,0.10,637.38
CA-2023-02534,2023-12-25,2024-01-01,Second Class,CUST-5785,Consumer,United Kingdom,City-107,Scotland,80658,EMEA,Office Supplies,Storage,PROD-16784,227.17,1,0.00,-4.47
CA-2023-02535,2023-07-09,2023-07-16,Same Day,CUST-3253,Home Office,United States,City-448,Washington,14691,West,Furniture,Chairs,PROD-55175,392.61,3,0.10,102.84
CA-2023-02536,2023-05-29,2023-05-30,Standard Class,CUST-4832,Home Office,United Kingdom,City-886,England,55397,EMEA,Office Supplies,Appliances,PROD-86143,3593.16,8,0.10,857.35
CA-2023-02537,2023-10-12,2023-10-18,Standard Class,CUST-8527,Consumer,Canada,City-380,Quebec,38774,Canada,Furniture,Tables,PROD-81995,1596.47,7,0.30,290.48
CA-2023-02538,2023-09-02,2023-09-08,Standard Class,CUST-4784,Consumer,Canada,City-1057,Quebec,12797,Canada,Furniture,Bookcases,PROD-20364,2442.80,6,0.10,605.75
CA-2023-02539,2023-05-01,2023-05-02,Standard Class,CUST-8660,Corporate,Canada,City-753,Alberta,85866,Canada,Furniture,Tables,PROD-17474,654.30,2,0.00,8.02
CA-2023-02540,2023-01-02,2023-01-06,First Class,CUST-7545,Consumer,United Kingdom,City-962,England,95910,EMEA,Office Supplies,Paper,PROD-35928,1158.88,10,0.20,201.92
CA-2023-02541,2023-08-02,2023-08-08,Standard Class,CUST-6872,Consumer,United Kingdom,City-774,Scotland,76134,EMEA,Office Supplies,Appliances,PROD-19562,4207.59,9,0.00,1305.95
CA-2023-02542,2023-07-03,2023-07-06,First Class,CUST-4095,Consumer,Canada,City-1132,Quebec,46631,Canada,Technology,Accessories,PROD-14531,1697.40,10,0.00,-19.92
CA-2023-02543,2023-05-31,2023-06-01,First Class,CUST-2630,Consumer,Canada,City-138,Quebec,56008,Canada,Technology,Machines,PROD-13396,645.06,2,0.30,203.66
CA-2023-02544,2023-06-25,2023-06-26,Standard Class,CUST-6491,Corporate,Canada,City-1020,Quebec,50451,Canada,Technology,Accessories,PROD-13989,1858.91,7,0.30,320.54
CA-2023-02545,2023-09-12,2023-09-14,Standard Class,CUST-8636,Corporate,United Kingdom,City-1007,England,41110,EMEA,Furniture,Chairs,PROD-15182,2732.69,7,0.10,763.72
CA-2023-02546,2023-11-21,2023-11-28,Second Class,CUST-4769,Consumer,Canada,City-354,Ontario,38374,Canada,Technology,Phones,PROD-56308,232.00,8,0.20,61.99
CA-2023-02547,2023-06-13,2023-06-15,Same Day,CUST-9159,Consumer,United Kingdom,City-908,Wales,99389,EMEA,Furniture,Chairs,PROD-38502,2561.00,6,0.10,25.29
CA-2023-02548,2023-04-16,2023-04-18,Same Day,CUST-6477,Home Office,United States,City-627,California,89472,West,Furniture,Chairs,PROD-86213,1461.36,3,0.00,390.75
CA-2023-02549,2023-05-01,2023-05-08,Second Class,CUST-7098,Home Office,United Kingdom,City-54,Wales,13506,EMEA,Technology,Phones,PROD-22147,1415.88,4,0.00,207.02
CA-2023-02550,2023-02-04,2023-02-09,First Class,CUST-9483,Consumer,Canada,City-92,Ontario,26906,Canada,Furniture,Bookcases,PROD-44313,246.84,1,0.10,-19.63
CA-2023-02551,2023-10-09,2023-10-13,Standard Class,CUST-8835,Home Office,United Kingdom,City-870,England,93153,EMEA,Technology,Machines,PROD-11408,1142.85,3,0.00,177.76
CA-2023-02552,2023-04-07,2023-04-13,Standard Class,CUST-7739,Corporate,United States,City-43,Washington,46713,West,Office Supplies,Storage,PROD-57346,627.44,4,0.00,-33.25
CA-2023-02553,2023-07-22,2023-07-23,First Class,CUST-6471,Home Office,United States,City-43,California,48565,West,Furniture,Chairs,PROD-69665,207.28,2,0.00,10.63
CA-2023-02554,2023-08-30,2023-09-06,Standard Class,CUST-8606,Home Office,Canada,City-273,Quebec,16202,Canada,Furniture,Tables,PROD-27101,1201.64,4,0.00,108.71
CA-2023-02555,2023-02-09,2023-02-15,Same Day,CUST-7079,Home Office,Canada,City-1002,Ontario,59515,Canada,Technology,Machines,PROD-18331,1201.98,8,0.30,116.69
CA-2023-02556,2023-02-09,2023-02-11,Second Class,CUST-3633,Home Office,United States,City-952,New York,96020,West,Furniture,Tables,PROD-15468,4370.67,9,0.00,771.97
CA-2023-02557,2023-01-20,2023-01-23,First Class,CUST-9352,Home Office,United Kingdom,City-976,Wales,39468,EMEA,Office Supplies,Binders,PROD-21074,835.58,6,0.20,70.56
CA-2023-02558,2023-05-24,2023-05-25,Same Day,CUST-2752,Corporate,Canada,City-935,Alberta,39274,Canada,Technology,Phones,PROD-55591,1826.60,5,0.00,21.17
CA-2023-02559,2023-11-14,2023-11-16,First Class,CUST-6926,Home Office,United Kingdom,City-1045,Scotland,53444,EMEA,Technology,Phones,PROD-46559,931.08,4,0.30,-34.36
CA-2023-02560,2023-10-26,2023-10-28,First Class,CUST-6144,Home Office,United Kingdom,City-392,Wales,40872,EMEA,Office Supplies,Binders,PROD-65112,91.76,5,0.10,0.23
CA-2023-02561,2023-08-28,2023-09-03,Same Day,CUST-6674,Consumer,United Kingdom,City-288,England,17149,EMEA,Furniture,Bookcases,PROD-57060,2970.72,9,0.00,-223.32
CA-2023-02562,2023-04-23,2023-04-29,Second Class,CUST-7769,Corporate,Canada,City-714,Alberta,54115,Canada,Office Supplies,Paper,PROD-69773,2436.03,8,0.20,532.74
CA-2023-02563,2023-10-03,2023-10-10,Standard Class,CUST-8463,Home Office,United Kingdom,City-1031,Wales,78895,EMEA,Technology,Accessories,PROD-28328,764.66,2,0.00,178.26
CA-2023-02564,2023-01-12,2023-01-19,Second Class,CUST-8267,Corporate,Canada,City-19,Alberta,46337,Canada,Technology,Copiers,PROD-58111,784.46,2,0.00,63.65
CA-2023-02565,2023-05-24,2023-05-25,Same Day,CUST-5479,Corporate,Canada,City-1101,Quebec,12047,Canada,Furniture,Tables,PROD-29521,1368.19,7,0.20,120.81
CA-2023-02566,2023-09-12,2023-09-13,Same Day,CUST-9226,Home Office,United Kingdom,City-599,England,49402,EMEA,Technology,Copiers,PROD-70710,365.36,8,0.00,124.53
CA-2023-02567,2023-03-22,2023-03-25,First Class,CUST-3205,Home Office,United Kingdom,City-473,England,41744,EMEA,Office Supplies,Binders,PROD-50364,579.70,5,0.00,62.96
CA-2023-02568,2023-10-17,2023-10-22,Second Class,CUST-4728,Home Office,United Kingdom,City-867,Wales,79482,EMEA,Office Supplies,Paper,PROD-77295,1285.40,4,0.00,22.30
CA-2023-02569,2023-11-01,2023-11-07,Same Day,CUST-9640,Corporate,United States,City-906,New York,91831,West,Technology,Accessories,PROD-25887,761.58,10,0.10,-68.50
CA-2023-02570,2023-09-19,2023-09-23,Standard Class,CUST-7088,Consumer,United States,City-122,Washington,22221,West,Office Supplies,Appliances,PROD-22700,815.94,2,0.00,171.51
CA-2023-02571,2023-07-08,2023-07-13,Second Class,CUST-3532,Consumer,Canada,City-341,Ontario,70780,Canada,Furniture,Bookcases,PROD-56412,501.34,4,0.10,10.96
CA-2023-02572,2023-01-15,2023-01-22,Same Day,CUST-4366,Consumer,United Kingdom,City-961,Wales,48799,EMEA,Technology,Copiers,PROD-26183,338.16,3,0.30,68.41
CA-2023-02573,2023-11-23,2023-11-24,Standard Class,CUST-7586,Consumer,United States,City-529,Colorado,24315,West,Furniture,Tables,PROD-95146,173.42,1,0.10,-9.35
CA-2023-02574,2023-07-04,2023-07-11,First Class,CUST-8171,Consumer,Canada,City-109,Ontario,14331,Canada,Furniture,Chairs,PROD-95719,387.72,5,0.10,98.05
CA-2023-02575,2023-05-16,2023-05-22,Second Class,CUST-6122,Corporate,United States,City-410,Colorado,83470,West,Furniture,Bookcases,PROD-97565,834.20,2,0.00,278.20
CA-2023-02576,2023-03-14,2023-03-18,First Class,CUST-6189,Home Office,Canada,City-638,Alberta,45407,Canada,Technology,Phones,PROD-80164,867.89,6,0.10,211.27
CA-2023-02577,2023-11-25,2023-11-30,Second Class,CUST-6094,Home Office,United States,City-1086,New York,26679,West,Office Supplies,Binders,PROD-14115,1706.00,5,0.20,456.63
CA-2023-02578,2023-06-27,2023-07-02,Second Class,CUST-6460,Corporate,United States,City-274,Washington,35539,West,Office Supplies,Appliances,PROD-94520,1329.33,4,0.30,425.16
CA-2023-02579,2023-09-11,2023-09-14,Second Class,CUST-4470,Home Office,United States,City-689,California,13672,West,Furniture,Bookcases,PROD-57279,2412.41,10,0.30,650.33
CA-2023-02580,2023-04-03,2023-04-06,Same Day,CUST-5334,Corporate,United Kingdom,City-270,Scotland,56940,EMEA,Technology,Machines,PROD-86978,1042.32,8,0.00,161.01
CA-2023-02581,2023-05-25,2023-06-01,Second Class,CUST-7392,Corporate,United States,City-627,California,65985,West,Furniture,Chairs,PROD-49013,1603.34,7,0.20,506.28
CA-2023-02582,2023-08-23,2023-08-26,Same Day,CUST-5755,Corporate,Canada,City-258,Quebec,98027,Canada,Office Supplies,Appliances,PROD-95619,942.40,10,0.20,54.88
CA-2023-02583,2023-03-13,2023-03-14,Same Day,CUST-6803,Consumer,United Kingdom,City-1194,England,23195,EMEA,Furniture,Bookcases,PROD-35967,1291.68,3,0.00,341.55
CA-2023-02584,2023-08-11,2023-08-12,First Class,CUST-3229,Consumer,Canada,City-90,Quebec,22134,Canada,Technology,Accessories,PROD-57260,130.50,8,0.20,-4.63
CA-2023-02585,2023-04-14,2023-04-15,Standard Class,CUST-5868,Consumer,Canada,City-977,Ontario,48882,Canada,Technology,Machines,PROD-42312,396.92,3,0.30,107.71
CA-2023-02586,2023-05-13,2023-05-16,First Class,CUST-9181,Home Office,Canada,City-1042,Alberta,79620,Canada,Furniture,Bookcases,PROD-87533,1033.23,3,0.00,95.39
CA-2023-02587,2023-06-22,2023-06-29,First Class,CUST-4162,Home Office,United Kingdom,City-849,Wales,44414,EMEA,Office Supplies,Paper,PROD-24312,2942.88,8,0.00,-64.79
CA-2023-02588,2023-12-04,2023-12-11,Second Class,CUST-5585,Home Office,United Kingdom,City-590,Wales,99267,EMEA,Furniture,Bookcases,PROD-13102,1063.35,9,0.00,339.53
CA-2023-02589,2023-12-07,2023-12-09,Same Day,CUST-5534,Consumer,United States,City-428,Washington,61660,West,Office Supplies,Storage,PROD-15299,3216.29,7,0.00,706.69
CA-2023-02590,2023-12-06,2023-12-09,Same Day,CUST-6737,Consumer,United Kingdom,City-798,Wales,54086,EMEA,Furniture,Chairs,PROD-10858,1019.20,4,0.00,340.59
CA-2023-02591,2023-03-24,2023-03-25,First Class,CUST-3209,Home Office,United States,City-1090,Washington,89049,West,Office Supplies,Paper,PROD-67980,1451.76,10,0.20,493.29
CA-2023-02592,2023-04-04,2023-04-06,First Class,CUST-8484,Corporate,United Kingdom,City-987,Scotland,45770,EMEA,Technology,Accessories,PROD-35365,1823.08,4,0.00,490.34
CA-2023-02593,2023-04-21,2023-04-26,First Class,CUST-9023,Consumer,Canada,City-903,Ontario,78161,Canada,Office Supplies,Appliances,PROD-67805,50.66,2,0.00,3.58
CA-2023-02594,2023-11-18,2023-11-24,Same Day,CUST-6840,Home Office,United States,City-528,California,35389,West,Office Supplies,Storage,PROD-72443,605.93,6,0.10,-41.97
CA-2023-02595,2023-04-03,2023-04-04,Same Day,CUST-1847,Consumer,United States,City-54,California,56674,West,Technology,Accessories,PROD-72430,64.03,4,0.20,22.07
CA-2023-02596,2023-08-19,2023-08-26,Same Day,CUST-6101,Consumer,Canada,City-478,Ontario,71220,Canada,Furniture,Chairs,PROD-77789,1780.40,4,0.00,576.14
CA-2023-02597,2023-12-20,2023-12-24,Second Class,CUST-1004,Home Office,United Kingdom,City-328,England,99700,EMEA,Technology,Copiers,PROD-89625,568.37,9,0.20,126.34
CA-2023-02598,2023-01-15,2023-01-20,Standard Class,CUST-5019,Consumer,United States,City-309,New York,32652,West,Technology,Machines,PROD-88146,527.22,2,0.00,29.64
CA-2023-02599,2023-07-31,2023-08-07,Standard Class,CUST-9455,Consumer,Canada,City-663,Alberta,84741,Canada,Furniture,Chairs,PROD-70890,651.79,2,0.20,200.83
CA-2023-02600,2023-08-17,2023-08-24,Standard Class,CUST-1928,Consumer,United Kingdom,City-943,England,57287,EMEA,Technology,Phones,PROD-66878,37.79,4,0.20,5.16
CA-2023-02601,2023-06-22,2023-06-23,Second Class,CUST-9949,Corporate,United States,City-138,Colorado,70929,West,Furniture,Tables,PROD-65469,1866.84,4,0.00,186.06
CA-2023-02602,2023-12-25,2024-01-01,First Class,CUST-5975,Corporate,United Kingdom,City-716,Wales,77590,EMEA,Office Supplies,Paper,PROD-53942,236.73,1,0.20,56.55
CA-2023-02603,2023-05-08,2023-05-12,Same Day,CUST-6556,Home Office,United States,City-897,Colorado,33065,West,Office Supplies,Paper,PROD-23681,541.03,3,0.20,50.40
CA-2023-02604,2023-01-21,2023-01-24,First Class,CUST-5247,Home Office,Canada,City-590,Ontario,27607,Canada,Furniture,Tables,PROD-62607,1919.78,6,0.30,632.56
CA-2023-02605,2023-05-14,2023-05-20,Standard Class,CUST-7187,Home Office,United States,City-998,California,60602,West,Furniture,Bookcases,PROD-68868,4526.00,10,0.00,414.51
CA-2023-02606,2023-12-14,2023-12-19,First Class,CUST-2409,Home Office,United Kingdom,City-905,England,82864,EMEA,Technology,Machines,PROD-17156,1446.84,9,0.00,259.37
CA-2023-02607,2023-11-25,2023-11-27,Same Day,CUST-6194,Consumer,United Kingdom,City-895,Wales,69995,EMEA,Office Supplies,Paper,PROD-38393,975.12,10,0.20,99.96
CA-2023-02608,2023-03-23,2023-03-26,Same Day,CUST-3412,Consumer,United Kingdom,City-108,Scotland,19500,EMEA,Technology,Accessories,PROD-43905,634.93,5,0.30,107.26
CA-2023-02609,2023-05-19,2023-05-23,Same Day,CUST-9338,Consumer,United States,City-1120,New York,11912,West,Furniture,Bookcases,PROD-68596,1044.50,10,0.00,-72.36
CA-2023-02610,2023-08-10,2023-08-16,Standard Class,CUST-9131,Consumer,United Kingdom,City-1188,Scotland,33387,EMEA,Technology,Accessories,PROD-25441,712.38,3,0.00,237.76
CA-2023-02611,2023-04-05,2023-04-06,Second Class,CUST-6716,Consumer,United States,City-798,Colorado,73408,West,Furniture,Chairs,PROD-86936,3169.61,9,0.10,624.03
CA-2023-02612,2023-12-28,2023-12-31,Same Day,CUST-1013,Corporate,United States,City-480,Colorado,28594,West,Furniture,Bookcases,PROD-53731,6.74,1,0.20,1.71
CA-2023-02613,2023-12-01,2023-12-06,Second Class,CUST-5028,Consumer,United Kingdom,City-436,Wales,63380,EMEA,Furniture,Tables,PROD-93476,1805.72,4,0.00,-121.11
CA-2023-02614,2023-10-29,2023-11-03,First Class,CUST-8271,Home Office,United Kingdom,City-388,Scotland,26385,EMEA,Office Supplies,Storage,PROD-67827,3564.48,10,0.20,1244.30
CA-2023-02615,2023-01-23,2023-01-24,Second Class,CUST-1514,Corporate,United States,City-90,New York,65861,West,Office Supplies,Paper,PROD-16669,1973.25,5,0.00,576.87
CA-2023-02616,2023-09-07,2023-09-10,Same Day,CUST-7251,Corporate,United Kingdom,City-163,Wales,96569,EMEA,Office Supplies,Appliances,PROD-41242,464.60,2,0.30,126.22
CA-2023-02617,2023-04-06,2023-04-13,Same Day,CUST-7138,Corporate,Canada,City-939,Alberta,67234,Canada,Furniture,Bookcases,PROD-75744,1459.71,5,0.30,67.53
CA-2023-02618,2023-03-18,2023-03-21,Second Class,CUST-4831,Corporate,United Kingdom,City-250,Scotland,78619,EMEA,Technology,Machines,PROD-92282,357.28,5,0.20,22.40
CA-2023-02619,2023-09-15,2023-09-20,Standard Class,CUST-3638,Corporate,United States,City-223,Colorado,89214,West,Office Supplies,Appliances,PROD-27872,1722.95,5,0.00,-108.60
CA-2023-02620,2023-09-26,2023-10-03,Second Class,CUST-3271,Corporate,United States,City-1181,Washington,86707,West,Furniture,Chairs,PROD-96745,233.21,1,0.00,-1.11
CA-2023-02621,2023-09-19,2023-09-22,Same Day,CUST-8612,Corporate,Canada,City-593,Ontario,45796,Canada,Office Supplies,Storage,PROD-95184,258.82,2,0.30,5.09
CA-2023-02622,2023-06-01,2023-06-04,Second Class,CUST-8211,Home Office,Canada,City-800,Quebec,10926,Canada,Office Supplies,Appliances,PROD-95577,285.50,2,0.30,11.29
CA-2023-02623,2023-07-10,2023-07-17,Same Day,CUST-6780,Corporate,United Kingdom,City-922,Scotland,62363,EMEA,Office Supplies,Storage,PROD-26478,1093.19,5,0.10,-86.26
CA-2023-02624,2023-08-12,2023-08-15,Second Class,CUST-9802,Consumer,United States,City-287,Colorado,86823,West,Office Supplies,Paper,PROD-78079,1480.48,8,0.00,233.84
CA-2023-02625,2023-10-13,2023-10-18,First Class,CUST-8063,Corporate,United Kingdom,City-276,Wales,87763,EMEA,Office Supplies,Appliances,PROD-20093,1857.50,5,0.00,-46.48
CA-2023-02626,2023-12-21,2023-12-22,Same Day,CUST-5515,Home Office,Canada,City-1135,Alberta,57423,Canada,Office Supplies,Appliances,PROD-14548,1168.02,4,0.10,295.87
CA-2023-02627,2023-06-06,2023-06-10,Second Class,CUST-1911,Home Office,United States,City-981,New York,28309,West,Office Supplies,Appliances,PROD-35425,341.20,4,0.00,5.33
CA-2023-02628,2023-05-04,2023-05-11,Second Class,CUST-5122,Consumer,United States,City-1161,Washington,41334,West,Furniture,Chairs,PROD-75767,1215.99,9,0.00,97.54
CA-2023-02629,2023-09-13,2023-09-16,First Class,CUST-2225,Home Office,Canada,City-703,Quebec,78559,Canada,Office Supplies,Appliances,PROD-46238,437.24,6,0.10,-23.19
CA-2023-02630,2023-06-27,2023-07-01,Second Class,CUST-9219,Corporate,United States,City-937,New York,43154,West,Technology,Accessories,PROD-69805,3065.79,8,0.20,-31.05
CA-2023-02631,2023-06-28,2023-07-02,Standard Class,CUST-9801,Consumer,Canada,City-495,Ontario,53015,Canada,Office Supplies,Storage,PROD-67326,2573.71,9,0.20,154.24
CA-2023-02632,2023-12-01,2023-12-06,Same Day,CUST-2816,Home Office,Canada,City-140,Quebec,70814,Canada,Furniture,Bookcases,PROD-66644,278.23,1,0.20,49.14
CA-2023-02633,2023-06-06,2023-06-12,Standard Class,CUST-5652,Home Office,United States,City-870,Colorado,89004,West,Office Supplies,Storage,PROD-28007,713.86,10,0.30,229.25
CA-2023-02634,2023-09-06,2023-09-11,Same Day,CUST-1796,Corporate,United Kingdom,City-742,Wales,25325,EMEA,Office Supplies,Appliances,PROD-21856,2918.48,10,0.20,872.33
CA-2023-02635,2023-11-07,2023-11-14,First Class,CUST-8441,Home Office,United States,City-1013,Washington,20102,West,Furniture,Tables,PROD-30820,1257.48,3,0.00,179.83
CA-2023-02636,2023-11-23,2023-11-24,First Class,CUST-5992,Home Office,United States,City-255,Washington,57884,West,Technology,Phones,PROD-45476,1980.99,6,0.10,-45.20
CA-2023-02637,2023-01-19,2023-01-20,Same Day,CUST-6780,Corporate,United Kingdom,City-375,Wales,29726,EMEA,Office Supplies,Paper,PROD-14780,1271.68,4,0.00,217.12
CA-2023-02638,2023-03-09,2023-03-13,Second Class,CUST-6142,Consumer,Canada,City-590,Ontario,34721,Canada,Furniture,Bookcases,PROD-51073,60.85,5,0.00,11.53
CA-2023-02639,2023-12-11,2023-12-14,First Class,CUST-5587,Consumer,Canada,City-582,Alberta,18591,Canada,Furniture,Chairs,PROD-58375,1370.52,9,0.00,-106.67
CA-2023-02640,2023-09-21,2023-09-22,Standard Class,CUST-4313,Consumer,United States,City-506,Washington,34129,West,Technology,Machines,PROD-21277,692.85,5,0.00,220.01
CA-2023-02641,2023-02-19,2023-02-25,First Class,CUST-9011,Consumer,United States,City-959,California,73467,West,Technology,Accessories,PROD-72221,1878.64,4,0.00,451.66
CA-2023-02642,2023-08-12,2023-08-15,Same Day,CUST-4690,Corporate,Canada,City-452,Alberta,74162,Canada,Office Supplies,Paper,PROD-54243,398.88,2,0.10,24.19
CA-2023-02643,2023-05-28,2023-06-01,Same Day,CUST-4557,Corporate,United Kingdom,City-1142,Scotland,23990,EMEA,Furniture,Chairs,PROD-85641,281.01,7,0.30,3.14
CA-2023-02644,2023-08-25,2023-08-31,First Class,CUST-5172,Consumer,Canada,City-546,Ontario,33492,Canada,Furniture,Chairs,PROD-39174,467.20,1,0.00,-3.05
CA-2023-02645,2023-08-12,2023-08-14,Standard Class,CUST-2144,Home Office,Canada,City-1167,Ontario,16624,Canada,Office Supplies,Paper,PROD-27248,1832.04,5,0.10,-27.44
CA-2023-02646,2023-08-19,2023-08-20,Same Day,CUST-6941,Consumer,Canada,City-89,Alberta,38973,Canada,Technology,Phones,PROD-51295,1448.30,6,0.20,309.31
CA-2023-02647,2023-04-03,2023-04-04,Standard Class,CUST-6328,Corporate,United Kingdom,City-180,Wales,47725,EMEA,Technology,Phones,PROD-88386,45.42,3,0.30,3.46
CA-2023-02648,2023-05-09,2023-05-11,Same Day,CUST-7855,Consumer,United States,City-8,California,46189,West,Office Supplies,Paper,PROD-87101,743.00,5,0.00,201.11
CA-2023-02649,2023-12-20,2023-12-27,Second Class,CUST-8232,Home Office,United States,City-302,Colorado,30487,West,Technology,Phones,PROD-62163,2531.84,8,0.00,794.83
CA-2023-02650,2023-03-22,2023-03-26,Same Day,CUST-4576,Home Office,Canada,City-490,Alberta,51830,Canada,Technology,Phones,PROD-34688,1322.00,9,0.10,-68.89
CA-2023-02651,2023-01-08,2023-01-09,Same Day,CUST-7948,Consumer,Canada,City-447,Quebec,15176,Canada,Technology,Phones,PROD-94592,1275.60,4,0.00,68.82
CA-2023-02652,2023-07-26,2023-07-29,Same Day,CUST-1455,Consumer,United Kingdom,City-678,Scotland,47183,EMEA,Technology,Machines,PROD-41631,835.83,3,0.00,278.97
CA-2023-02653,2023-04-21,2023-04-23,Same Day,CUST-9656,Corporate,United Kingdom,City-863,Scotland,93587,EMEA,Furniture,Tables,PROD-47361,1369.24,6,0.30,117.62
