ride_id,rideable_type,started_at,ended_at,start_station_name,end_station_name,member_casual,trip_duration_sec,start_lat,start_lng,end_lat,end_lng
20240604-01845,classic_bike,2024-06-04T02:13:00,2024-06-04T02:47:08,Broadway & E 22 St,Bond St & Schermerhorn St,casual,2048,40.740494,-73.98932,40.68811,-73.984321
20240606-01846,electric_bike,2024-06-06T08:27:00,2024-06-06T08:56:08,Lafayette St & E 8 St,Broadway & E 22 St,member,1748,40.730888,-73.99091,40.74089,-73.989659
20240629-01847,electric_bike,2024-06-29T06:40:00,2024-06-29T06:52:04,Lafayette St & E 8 St,Lafayette St & E 8 St,member,724,40.730677,-73.991478,40.729513,-73.991797
20240617-01848,electric_bike,2024-06-17T02:05:00,2024-06-17T02:25:01,Pershing Square N,Broadway & E 22 St,casual,1201,40.752482,-73.978384,40.740821,-73.988864
20240602-01849,electric_bike,2024-06-02T03:04:00,2024-06-02T03:10:36,Pershing Square N,Lafayette St & E 8 St,casual,396,40.752277,-73.97719,40.729924,-73.990592
20240611-01850,electric_bike,2024-06-11T22:44:00,2024-06-11T22:53:28,Metropolitan Ave & Meeker Ave,W 52 St & 5 Ave,member,568,40.714131,-73.952036,40.758795,-73.978288
20240611-01851,electric_bike,2024-06-11T10:16:00,2024-06-11T10:29:04,Bond St & Schermerhorn St,Metropolitan Ave & Meeker Ave,casual,784,40.688947,-73.984096,40.714382,-73.951565
20240605-01852,classic_bike,2024-06-05T16:51:00,2024-06-05T17:35:03,Bond St & Schermerhorn St,Lafayette St & E 8 St,casual,2643,40.68887,-73.984579,40.729923,-73.99108
20240618-01853,classic_bike,2024-06-18T20:42:00,2024-06-18T21:06:17,Broadway & E 22 St,Bond St & Schermerhorn St,member,1457,40.739659,-73.988911,40.687835,-73.984339
20240629-01854,classic_bike,2024-06-29T21:46:00,2024-06-29T22:17:26,Pershing Square N,Lafayette St & E 8 St,member,1886,40.752293,-73.977229,40.729887,-73.991196
20240629-01855,classic_bike,2024-06-29T01:30:00,2024-06-29T01:45:42,Pershing Square N,W 52 St & 5 Ave,casual,942,40.752118,-73.977289,40.759061,-73.978408
20240602-01856,classic_bike,2024-06-02T12:19:00,2024-06-02T12:46:51,Bond St & Schermerhorn St,Broadway & E 22 St,casual,1671,40.687791,-73.98532,40.740498,-73.989927
20240609-01857,electric_bike,2024-06-09T20:44:00,2024-06-09T21:27:32,Broadway & E 22 St,Bond St & Schermerhorn St,casual,2612,40.739854,-73.989455,40.688228,-73.984927
20240608-01858,electric_bike,2024-06-08T03:44:00,2024-06-08T03:55:52,Lafayette St & E 8 St,W 52 St & 5 Ave,member,712,40.730174,-73.991922,40.758303,-73.977995
20240607-01859,classic_bike,2024-06-07T16:42:00,2024-06-07T17:11:58,Lafayette St & E 8 St,Broadway & E 22 St,member,1798,40.730161,-73.991323,40.740377,-73.990251
20240617-01860,electric_bike,2024-06-17T09:47:00,2024-06-17T10:42:46,Broadway & E 22 St,Broadway & E 22 St,member,3346,40.740522,-73.990023,40.740601,-73.989347
20240606-01861,electric_bike,2024-06-06T01:39:00,2024-06-06T02:16:02,Broadway & E 22 St,Broadway & E 22 St,casual,2222,40.740127,-73.989044,40.740502,-73.989935
20240601-01862,electric_bike,2024-06-01T12:22:00,2024-06-01T12:50:12,Pershing Square N,Lafayette St & E 8 St,member,1692,40.751548,-73.977367,40.730867,-73.990688
20240616-01863,electric_bike,2024-06-16T11:20:00,2024-06-16T12:10:06,Lafayette St & E 8 St,Pershing Square N,member,3006,40.729812,-73.99089,40.751498,-73.977971
20240623-01864,classic_bike,2024-06-23T09:54:00,2024-06-23T09:56:11,Lafayette St & E 8 St,Metropolitan Ave & Meeker Ave,casual,131,40.730708,-73.991031,40.713542,-73.951501
20240619-01865,classic_bike,2024-06-19T18:07:00,2024-06-19T18:59:57,Metropolitan Ave & Meeker Ave,Metropolitan Ave & Meeker Ave,member,3177,40.714032,-73.952037,40.714375,-73.95171
20240601-01866,electric_bike,2024-06-01T12:31:00,2024-06-01T13:26:16,Metropolitan Ave & Meeker Ave,Pershing Square N,member,3316,40.713936,-73.951375,40.752334,-73.977197
20240617-01867,electric_bike,2024-06-17T20:50:00,2024-06-17T20:57:42,Metropolitan Ave & Meeker Ave,W 52 St & 5 Ave,member,462,40.714831,-73.951476,40.758249,-73.978544
20240626-01868,electric_bike,2024-06-26T00:28:00,2024-06-26T00:59:57,Broadway & E 22 St,Metropolitan Ave & Meeker Ave,casual,1917,40.739658,-73.989784,40.713716,-73.95215
20240630-01869,electric_bike,2024-06-30T15:14:00,2024-06-30T15:50:26,Broadway & E 22 St,Broadway & E 22 St,casual,2186,40.74075,-73.988892,40.739996,-73.989124
20240617-01870,classic_bike,2024-06-17T19:21:00,2024-06-17T20:16:25,Lafayette St & E 8 St,W 52 St & 5 Ave,casual,3325,40.730691,-73.99077,40.758142,-73.979354
20240626-01871,electric_bike,2024-06-26T15:06:00,2024-06-26T15:39:11,W 52 St & 5 Ave,Metropolitan Ave & Meeker Ave,member,1991,40.758074,-73.979148,40.714653,-73.951704
20240612-01872,electric_bike,2024-06-12T18:45:00,2024-06-12T19:35:00,Lafayette St & E 8 St,Metropolitan Ave & Meeker Ave,casual,3000,40.729902,-73.991614,40.714721,-73.951012
20240625-01873,electric_bike,2024-06-25T05:44:00,2024-06-25T06:05:40,Metropolitan Ave & Meeker Ave,Bond St & Schermerhorn St,member,1300,40.71388,-73.951293,40.68807,-73.985416
20240614-01874,classic_bike,2024-06-14T21:50:00,2024-06-14T21:54:58,Lafayette St & E 8 St,Bond St & Schermerhorn St,member,298,40.730788,-73.991766,40.688048,-73.985213
20240607-01875,classic_bike,2024-06-07T01:06:00,2024-06-07T01:49:42,Pershing Square N,W 52 St & 5 Ave,casual,2622,40.751314,-73.978319,40.757831,-73.978338
20240623-01876,electric_bike,2024-06-23T14:16:00,2024-06-23T14:49:48,Metropolitan Ave & Meeker Ave,Broadway & E 22 St,casual,2028,40.714144,-73.951402,40.740225,-73.989203
20240621-01877,classic_bike,2024-06-21T00:08:00,2024-06-21T00:29:21,Pershing Square N,W 52 St & 5 Ave,member,1281,40.751523,-73.977396,40.758957,-73.979283
20240621-01878,electric_bike,2024-06-21T15:02:00,2024-06-21T15:55:20,Pershing Square N,Metropolitan Ave & Meeker Ave,casual,3200,40.752538,-73.977322,40.714529,-73.952084
20240624-01879,electric_bike,2024-06-24T13:01:00,2024-06-24T13:22:51,Broadway & E 22 St,Broadway & E 22 St,casual,1311,40.739995,-73.990157,40.740624,-73.989566
20240608-01880,electric_bike,2024-06-08T17:59:00,2024-06-08T18:46:05,Broadway & E 22 St,Lafayette St & E 8 St,member,2825,40.740978,-73.989045,40.729949,-73.991773
20240613-01881,electric_bike,2024-06-13T22:21:00,2024-06-13T23:00:44,Metropolitan Ave & Meeker Ave,Bond St & Schermerhorn St,casual,2384,40.713835,-73.951807,40.688724,-73.985067
20240622-01882,electric_bike,2024-06-22T08:46:00,2024-06-22T08:51:18,Bond St & Schermerhorn St,Pershing Square N,member,318,40.689068,-73.984858,40.751477,-73.977802
20240618-01883,electric_bike,2024-06-18T11:13:00,2024-06-18T11:15:02,W 52 St & 5 Ave,Bond St & Schermerhorn St,casual,122,40.758904,-73.978258,40.687791,-73.984521
20240601-01884,electric_bike,2024-06-01T18:59:00,2024-06-01T19:45:02,Pershing Square N,Broadway & E 22 St,casual,2762,40.752355,-73.977365,40.739702,-73.990093
20240622-01885,electric_bike,2024-06-22T05:04:00,2024-06-22T05:34:26,Broadway & E 22 St,Metropolitan Ave & Meeker Ave,member,1826,40.740155,-73.989122,40.714003,-73.951209
20240602-01886,electric_bike,2024-06-02T05:40:00,2024-06-02T06:04:24,Lafayette St & E 8 St,Metropolitan Ave & Meeker Ave,member,1464,40.730016,-73.990811,40.71345,-73.951002
20240612-01887,electric_bike,2024-06-12T02:23:00,2024-06-12T02:57:03,Bond St & Schermerhorn St,Pershing Square N,casual,2043,40.688297,-73.985337,40.751188,-73.97817
20240618-01888,classic_bike,2024-06-18T12:04:00,2024-06-18T12:47:46,Broadway & E 22 St,Pershing Square N,casual,2626,40.739753,-73.989113,40.752164,-73.978045
20240621-01889,classic_bike,2024-06-21T02:28:00,2024-06-21T02:46:54,Broadway & E 22 St,Lafayette St & E 8 St,member,1134,40.739852,-73.990037,40.730657,-73.990687
20240617-01890,electric_bike,2024-06-17T20:10:00,2024-06-17T20:56:22,Bond St & Schermerhorn St,Lafayette St & E 8 St,member,2782,40.688585,-73.98531,40.730314,-73.991479
20240623-01891,electric_bike,2024-06-23T07:50:00,2024-06-23T08:29:08,Lafayette St & E 8 St,W 52 St & 5 Ave,member,2348,40.730358,-73.991611,40.758353,-73.978095
20240605-01892,classic_bike,2024-06-05T09:58:00,2024-06-05T10:06:33,Lafayette St & E 8 St,Bond St & Schermerhorn St,casual,513,40.730209,-73.991149,40.6879,-73.985016
20240601-01893,electric_bike,2024-06-01T18:53:00,2024-06-01T19:12:05,Pershing Square N,W 52 St & 5 Ave,member,1145,40.751812,-73.977347,40.75919,-73.978964
20240623-01894,classic_bike,2024-06-23T13:44:00,2024-06-23T14:31:37,Broadway & E 22 St,Metropolitan Ave & Meeker Ave,casual,2857,40.740392,-73.989524,40.714042,-73.951275
20240608-01895,classic_bike,2024-06-08T05:47:00,2024-06-08T06:19:32,Broadway & E 22 St,Lafayette St & E 8 St,casual,1952,40.739965,-73.989179,40.730667,-73.991075
20240621-01896,electric_bike,2024-06-21T02:11:00,2024-06-21T02:35:19,Pershing Square N,Pershing Square N,member,1459,40.752213,-73.977141,40.75237,-73.977074
20240623-01897,electric_bike,2024-06-23T00:31:00,2024-06-23T00:44:13,Broadway & E 22 St,Metropolitan Ave & Meeker Ave,casual,793,40.740075,-73.989252,40.714416,-73.951323
20240630-01898,electric_bike,2024-06-30T06:55:00,2024-06-30T07:13:12,Pershing Square N,Bond St & Schermerhorn St,casual,1092,40.751293,-73.977696,40.688421,-73.984353
20240607-01899,electric_bike,2024-06-07T00:05:00,2024-06-07T00:33:58,Metropolitan Ave & Meeker Ave,Lafayette St & E 8 St,member,1738,40.713684,-73.951641,40.730057,-73.990587
20240608-01900,classic_bike,2024-06-08T11:24:00,2024-06-08T12:21:47,W 52 St & 5 Ave,Metropolitan Ave & Meeker Ave,casual,3467,40.758816,-73.978804,40.714231,-73.951495
20240612-01901,classic_bike,2024-06-12T16:54:00,2024-06-12T17:31:22,Lafayette St & E 8 St,W 52 St & 5 Ave,casual,2242,40.730606,-73.991564,40.758682,-73.979215
20240614-01902,electric_bike,2024-06-14T22:22:00,2024-06-14T23:02:35,Pershing Square N,Pershing Square N,member,2435,40.751526,-73.977262,40.751462,-73.97714
20240623-01903,classic_bike,2024-06-23T22:46:00,2024-06-23T23:06:50,Bond St & Schermerhorn St,Metropolitan Ave & Meeker Ave,member,1250,40.689049,-73.984885,40.714581,-73.951228
20240624-01904,electric_bike,2024-06-24T07:37:00,2024-06-24T08:09:10,Pershing Square N,Lafayette St & E 8 St,casual,1930,40.751871,-73.977794,40.730103,-73.991337
20240602-01905,electric_bike,2024-06-02T19:08:00,2024-06-02T19:42:15,Broadway & E 22 St,Lafayette St & E 8 St,casual,2055,40.740808,-73.989363,40.729574,-73.99143
20240617-01906,electric_bike,2024-06-17T19:53:00,2024-06-17T20:10:56,Lafayette St & E 8 St,Pershing Square N,casual,1076,40.73071,-73.991666,40.752547,-73.978077
20240627-01907,classic_bike,2024-06-27T20:31:00,2024-06-27T20:37:45,Bond St & Schermerhorn St,Metropolitan Ave & Meeker Ave,member,405,40.688162,-73.984122,40.714635,-73.950921
20240628-01908,classic_bike,2024-06-28T14:23:00,2024-06-28T15:03:32,Pershing Square N,W 52 St & 5 Ave,casual,2432,40.751421,-73.977098,40.758795,-73.979035
20240625-01909,electric_bike,2024-06-25T05:45:00,2024-06-25T06:04:40,Lafayette St & E 8 St,Pershing Square N,member,1180,40.730074,-73.991097,40.751202,-73.978294
20240620-01910,classic_bike,2024-06-20T12:50:00,2024-06-20T12:55:30,Metropolitan Ave & Meeker Ave,Broadway & E 22 St,casual,330,40.714276,-73.952156,40.740969,-73.988982
20240620-01911,electric_bike,2024-06-20T02:15:00,2024-06-20T02:40:38,Pershing Square N,W 52 St & 5 Ave,member,1538,40.751431,-73.97782,40.758331,-73.979229
20240616-01912,electric_bike,2024-06-16T16:23:00,2024-06-16T17:22:15,W 52 St & 5 Ave,Lafayette St & E 8 St,casual,3555,40.758779,-73.97841,40.730442,-73.991144
20240612-01913,classic_bike,2024-06-12T20:35:00,2024-06-12T20:53:20,W 52 St & 5 Ave,Metropolitan Ave & Meeker Ave,member,1100,40.75837,-73.978929,40.714398,-73.951593
20240629-01914,classic_bike,2024-06-29T20:25:00,2024-06-29T21:18:55,Lafayette St & E 8 St,Lafayette St & E 8 St,casual,3235,40.730294,-73.991815,40.730644,-73.991777
20240608-01915,classic_bike,2024-06-08T09:21:00,2024-06-08T10:06:19,Broadway & E 22 St,Pershing Square N,casual,2719,40.7407,-73.989833,40.752365,-73.978353
20240622-01916,electric_bike,2024-06-22T20:03:00,2024-06-22T20:57:14,Pershing Square N,Pershing Square N,member,3254,40.751209,-73.9783,40.751332,-73.977452
20240602-01917,electric_bike,2024-06-02T11:31:00,2024-06-02T11:45:58,Bond St & Schermerhorn St,Pershing Square N,member,898,40.687929,-73.984749,40.752474,-73.977554
20240617-01918,electric_bike,2024-06-17T23:00:00,2024-06-17T23:40:49,Broadway & E 22 St,Metropolitan Ave & Meeker Ave,member,2449,40.739974,-73.990185,40.714498,-73.951216
20240621-01919,electric_bike,2024-06-21T13:28:00,2024-06-21T13:56:17,Broadway & E 22 St,Lafayette St & E 8 St,member,1697,40.740589,-73.989728,40.729587,-73.991933
20240605-01920,classic_bike,2024-06-05T18:56:00,2024-06-05T19:45:43,Broadway & E 22 St,W 52 St & 5 Ave,member,2983,40.741033,-73.990124,40.758788,-73.978339
20240602-01921,electric_bike,2024-06-02T09:32:00,2024-06-02T10:21:04,Pershing Square N,Bond St & Schermerhorn St,member,2944,40.751697,-73.977884,40.688414,-73.984366
20240613-01922,electric_bike,2024-06-13T09:26:00,2024-06-13T10:16:38,Metropolitan Ave & Meeker Ave,W 52 St & 5 Ave,casual,3038,40.714591,-73.951752,40.758111,-73.978956
20240627-01923,electric_bike,2024-06-27T15:05:00,2024-06-27T15:21:29,Bond St & Schermerhorn St,Broadway & E 22 St,casual,989,40.688916,-73.984331,40.740595,-73.989016
20240622-01924,classic_bike,2024-06-22T02:17:00,2024-06-22T02:37:24,Pershing Square N,Pershing Square N,member,1224,40.751302,-73.977365,40.752318,-73.977558
20240605-01925,classic_bike,2024-06-05T13:35:00,2024-06-05T14:18:21,Metropolitan Ave & Meeker Ave,Lafayette St & E 8 St,member,2601,40.714829,-73.952122,40.730098,-73.990609
20240604-01926,classic_bike,2024-06-04T06:08:00,2024-06-04T06:27:50,Metropolitan Ave & Meeker Ave,Metropolitan Ave & Meeker Ave,casual,1190,40.714617,-73.951623,40.714008,-73.951576
20240615-01927,classic_bike,2024-06-15T21:39:00,2024-06-15T22:36:08,Lafayette St & E 8 St,Metropolitan Ave & Meeker Ave,casual,3428,40.730624,-73.991712,40.713773,-73.951487
20240620-01928,classic_bike,2024-06-20T20:13:00,2024-06-20T21:09:55,Bond St & Schermerhorn St,Metropolitan Ave & Meeker Ave,member,3415,40.688913,-73.985241,40.714078,-73.951918
20240616-01929,classic_bike,2024-06-16T10:37:00,2024-06-16T11:21:31,Pershing Square N,Bond St & Schermerhorn St,casual,2671,40.751631,-73.977637,40.688293,-73.98446
20240602-01930,electric_bike,2024-06-02T22:20:00,2024-06-02T22:24:59,W 52 St & 5 Ave,Pershing Square N,casual,299,40.758457,-73.978418,40.751633,-73.977337
20240623-01931,classic_bike,2024-06-23T04:24:00,2024-06-23T04:51:46,W 52 St & 5 Ave,Pershing Square N,casual,1666,40.758675,-73.978456,40.751719,-73.978215
20240629-01932,classic_bike,2024-06-29T13:12:00,2024-06-29T14:04:14,Metropolitan Ave & Meeker Ave,Bond St & Schermerhorn St,member,3134,40.714414,-73.951724,40.688598,-73.984969
20240613-01933,electric_bike,2024-06-13T01:02:00,2024-06-13T01:25:26,Bond St & Schermerhorn St,Metropolitan Ave & Meeker Ave,casual,1406,40.688419,-73.984712,40.713614,-73.951876
20240623-01934,classic_bike,2024-06-23T10:00:00,2024-06-23T10:21:52,Metropolitan Ave & Meeker Ave,Metropolitan Ave & Meeker Ave,casual,1312,40.71456,-73.95225,40.714174,-73.951795
20240607-01935,electric_bike,2024-06-07T21:26:00,2024-06-07T22:06:17,Pershing Square N,Metropolitan Ave & Meeker Ave,casual,2417,40.752237,-73.977676,40.713738,-73.951569
20240629-01936,electric_bike,2024-06-29T06:25:00,2024-06-29T06:52:01,Broadway & E 22 St,Broadway & E 22 St,casual,1621,40.740582,-73.98919,40.74099,-73.990026
20240618-01937,classic_bike,2024-06-18T01:45:00,2024-06-18T02:21:18,W 52 St & 5 Ave,Pershing Square N,casual,2178,40.758572,-73.978825,40.75211,-73.978403
20240619-01938,classic_bike,2024-06-19T14:24:00,2024-06-19T15:08:59,Pershing Square N,Bond St & Schermerhorn St,casual,2699,40.751558,-73.978205,40.688214,-73.984213
20240607-01939,classic_bike,2024-06-07T13:37:00,2024-06-07T14:35:58,Broadway & E 22 St,Metropolitan Ave & Meeker Ave,member,3538,40.740091,-73.989053,40.714256,-73.95155
20240620-01940,classic_bike,2024-06-20T15:15:00,2024-06-20T15:24:47,Broadway & E 22 St,Metropolitan Ave & Meeker Ave,casual,587,40.740073,-73.989486,40.714334,-73.952149
20240602-01941,electric_bike,2024-06-02T20:29:00,2024-06-02T20:55:54,Pershing Square N,Broadway & E 22 St,casual,1614,40.752042,-73.977301,40.740212,-73.98953
20240603-01942,classic_bike,2024-06-03T06:34:00,2024-06-03T07:01:57,Bond St & Schermerhorn St,Metropolitan Ave & Meeker Ave,member,1677,40.687764,-73.984973,40.713824,-73.952175
20240608-01943,classic_bike,2024-06-08T00:26:00,2024-06-08T01:15:49,Metropolitan Ave & Meeker Ave,Bond St & Schermerhorn St,member,2989,40.713586,-73.95138,40.688726,-73.98479
20240624-01944,classic_bike,2024-06-24T04:28:00,2024-06-24T04:34:37,Lafayette St & E 8 St,Pershing Square N,casual,397,40.730704,-73.991257,40.752155,-73.977184
20240605-01945,electric_bike,2024-06-05T19:08:00,2024-06-05T19:21:41,Pershing Square N,Pershing Square N,casual,821,40.752047,-73.97723,40.752424,-73.977101
20240615-01946,classic_bike,2024-06-15T01:08:00,2024-06-15T01:57:03,Metropolitan Ave & Meeker Ave,Bond St & Schermerhorn St,casual,2943,40.714451,-73.952006,40.688149,-73.98489
20240618-01947,classic_bike,2024-06-18T02:07:00,2024-06-18T02:55:49,Pershing Square N,Metropolitan Ave & Meeker Ave,member,2929,40.751298,-73.978371,40.714697,-73.951369
20240601-01948,electric_bike,2024-06-01T21:24:00,2024-06-01T21:49:22,Metropolitan Ave & Meeker Ave,Lafayette St & E 8 St,member,1522,40.714741,-73.951131,40.730041,-73.990613
20240608-01949,electric_bike,2024-06-08T15:49:00,2024-06-08T15:53:02,W 52 St & 5 Ave,W 52 St & 5 Ave,casual,242,40.757987,-73.978869,40.759143,-73.978569
20240605-01950,classic_bike,2024-06-05T13:22:00,2024-06-05T14:15:30,W 52 St & 5 Ave,Broadway & E 22 St,member,3210,40.75871,-73.97834,40.74001,-73.988872
20240627-01951,classic_bike,2024-06-27T23:31:00,2024-06-27T23:45:26,Bond St & Schermerhorn St,Pershing Square N,casual,866,40.688872,-73.984936,40.751413,-73.97832
20240624-01952,electric_bike,2024-06-24T20:40:00,2024-06-24T21:32:44,W 52 St & 5 Ave,Bond St & Schermerhorn St,member,3164,40.75881,-73.978274,40.688553,-73.984183
20240602-01953,electric_bike,2024-06-02T23:15:00,2024-06-02T23:46:50,W 52 St & 5 Ave,Pershing Square N,member,1910,40.758741,-73.978318,40.752334,-73.977586
20240605-01954,classic_bike,2024-06-05T08:46:00,2024-06-05T09:23:26,Lafayette St & E 8 St,Lafayette St & E 8 St,member,2246,40.729873,-73.991901,40.729998,-73.990799
20240618-01955,classic_bike,2024-06-18T07:47:00,2024-06-18T08:19:28,Lafayette St & E 8 St,Lafayette St & E 8 St,casual,1948,40.730008,-73.99157,40.730294,-73.991552
20240620-01956,electric_bike,2024-06-20T05:21:00,2024-06-20T05:50:51,Lafayette St & E 8 St,Broadway & E 22 St,member,1791,40.729717,-73.99138,40.740192,-73.989208
20240626-01957,classic_bike,2024-06-26T18:21:00,2024-06-26T18:37:48,Pershing Square N,Pershing Square N,casual,1008,40.752497,-73.977059,40.751182,-73.977162
20240601-01958,classic_bike,2024-06-01T17:40:00,2024-06-01T17:46:59,Bond St & Schermerhorn St,W 52 St & 5 Ave,member,419,40.688614,-73.984178,40.758263,-73.978967
20240612-01959,classic_bike,2024-06-12T02:00:00,2024-06-12T02:13:28,Lafayette St & E 8 St,Metropolitan Ave & Meeker Ave,member,808,40.729592,-73.99106,40.714634,-73.952038
20240630-01960,classic_bike,2024-06-30T09:28:00,2024-06-30T10:07:18,Lafayette St & E 8 St,W 52 St & 5 Ave,member,2358,40.72951,-73.99142,40.757908,-73.979347
20240614-01961,classic_bike,2024-06-14T15:49:00,2024-06-14T15:56:01,Pershing Square N,Broadway & E 22 St,member,421,40.752277,-73.977523,40.739738,-73.98994
20240629-01962,classic_bike,2024-06-29T19:22:00,2024-06-29T19:41:34,Bond St & Schermerhorn St,Pershing Square N,casual,1174,40.687886,-73.985191,40.751723,-73.977961
20240609-01963,electric_bike,2024-06-09T22:10:00,2024-06-09T22:25:51,Broadway & E 22 St,W 52 St & 5 Ave,casual,951,40.740275,-73.989136,40.757869,-73.978607
20240622-01964,classic_bike,2024-06-22T11:02:00,2024-06-22T11:06:36,W 52 St & 5 Ave,Bond St & Schermerhorn St,casual,276,40.758517,-73.97804,40.688124,-73.984502
20240621-01965,electric_bike,2024-06-21T02:17:00,2024-06-21T03:06:43,W 52 St & 5 Ave,Broadway & E 22 St,casual,2983,40.758767,-73.978236,40.740633,-73.989203
